key,score
64075,0.19942385
255812,0.68451613
561056,0.34605163
276440,0.78608197
277279,0.001638385
269062,0.9691213
437680,0.010251432
165400,0.6762639
328571,0.54354423
27605,0.7575609
55441,0.98146975
289154,0.002102704
458071,0.000957146
95672,0.98010755
363249,0.97014487
331372,0.20781748
291591,0.000131582
285455,4.12E-10
340981,0.001546964
516534,9.53E-07
474965,0.9362702
35696,0.99967265
268064,0.92415375
182200,0.9492672
219158,0.99990726
544499,0.41276768
490623,0.51348054
62415,0.99795157
275020,0.000683092
60903,0.9771212
179086,0.88403124
276631,0.020523934
13260,0.020061465
386206,0.99551165
486657,0.45928556
134317,0.99999666
465460,0.94741774
369354,0.85037625
270993,0.33765876
253998,0.80802625
399372,0.797809
179570,0.987205
330223,0.20909369
500898,0.58020216
484039,0.99922776
495970,0.001096246
390949,0.000298398
24092,0.99953175
46931,0.9965725
143885,0.9109993
432664,0.1871435
556148,0.9982383
493905,0.81304955
160404,0.98798454
529157,0.99695
126124,0.99635905
515882,0.44197065
176975,0.8481115
6424,0.69827044
68263,0.9888855
117238,0.17790297
357951,0.8402812
489775,0.7129048
554902,0.99779165
379293,0.9980398
331044,0.002251162
41707,0.939891
448954,0.08518142
50467,0.99999535
2323,0.3411957
127016,0.95707345
254981,0.000193651
171991,0.89885545
546706,0.00162315
62528,0.9970777
207611,0.9103793
444278,0.13378444
257955,4.01E-07
173423,0.8487137
399821,0.04297604
247869,0.2848089
173534,0.005368788
96207,0.94303185
2120,0.95287526
223203,0.99965703
521646,0.97423583
386925,0.9987752
256953,0.99991274
261023,0.745055
541408,0.000104224
527801,0.9932981
479103,0.013594491
579223,0.000563369
37922,0.9767642
162767,0.9748161
161469,0.99475807
383008,0.98259866
98317,0.08610255
45822,0.999816
355567,0.000856264
314848,0.92385167
275216,0.9876923
502994,1.76E-06
404771,0.019741308
254999,0.010029906
184474,0.010129742
555202,0.9999908
81473,0.7498959
279116,1.06E-06
560810,0.99969745
95466,0.86593753
528212,0.9999366
279158,0.16291462
116760,0.4786087
10183,0.24198529
63016,0.96285075
268630,0.001010213
101979,0.30512905
365799,0.9144127
180316,0.5931519
388399,0.18179946
576899,0.9143894
401459,0.9144416
335296,0.71649504
554092,0.9890155
576650,0.004218387
331452,0.3269786
162064,0.9801782
273239,0.000513722
334954,0.7605958
206054,0.3859925
287294,0.9398574
504289,0.009397899
332926,0.000878637
252090,0.35207966
455021,0.035753455
491258,0.8621858
145638,0.5880669
557332,0.72104263
352943,0.8325076
111621,0.989553
247367,0.9397588
485579,0.9997794
554565,0.021955144
194154,0.8517856
442064,0.006143576
515065,0.000913353
553508,0.99967337
407075,0.000329479
327056,0.3235216
450942,0.006878964
97866,0.9928686
408658,0.039454266
72970,0.9570619
240435,0.97816485
337561,0.000431408
342228,0.001233483
549099,0.9925755
216232,0.9999615
97414,0.9869931
180946,0.5813947
331441,0.5419101
482874,0.9899221
213340,0.032273516
355698,0.9760164
581001,0.028227057
549436,0.99810046
257461,0.009896806
500174,2.66E-08
525971,0.5770264
93728,0.76107526
98367,0.43989453
86651,0.99033785
12343,0.89041334
220929,0.8552043
447807,0.026877886
370981,0.9727548
288292,0.08869358
525419,0.96958333
514738,0.6211112
418041,0.08531886
85914,0.32089093
525989,0.034179877
246743,0.98913586
486593,0.000341582
263562,0.9578056
552422,0.98751664
549219,0.99490744
253306,0.3857998
178762,0.9913783
494374,0.88380885
48824,0.9353526
256014,0.5399811
239474,0.9570955
189570,0.001853824
215676,0.9996138
175028,0.5037427
388907,0.99244493
134465,0.88470805
105570,0.11681541
194838,0.19788392
448556,6.49E-05
4615,0.003324654
427464,0.08462026
525326,1.89E-06
188963,0.988931
442667,0.8486365
491373,0.12584469
175812,0.9753067
539025,0.016096914
522160,0.66196096
57990,0.98848766
7857,3.71E-05
568112,0.32306334
429686,0.7513174
101485,0.88765645
333080,0.20809634
321119,0.446058
272777,0.002145392
512080,0.112094164
295682,0.83076847
136306,0.9900823
486692,0.91884595
542131,0.11502188
539584,0.978567
405940,0.35393083
52825,0.99934477
113536,0.4976479
328071,0.7019756
512769,0.99207556
11414,0.8115547
15249,0.97553533
137881,0.032962333
330248,0.9976094
438897,0.020795207
29010,0.99630094
149543,0.33818164
72588,0.4247837
571185,0.61545575
420961,0.32518306
219760,0.9889994
403233,0.003652926
50016,0.9846659
370289,0.001626635
54959,0.5067815
531771,0.99921465
185836,0.7970076
245383,0.5697301
493571,0.000214358
208242,0.000749331
345883,0.062800184
399977,0.09565061
403307,0.80210024
367421,0.9412221
526343,0.9708784
117095,0.9974336
313865,0.4932632
398779,0.9258381
48804,0.93884194
308072,0.95624536
151488,0.45597368
50502,0.012226598
128981,0.9835481
336830,0.001527597
8867,0.00059466
284129,0.083268136
488928,0.24567723
231793,0.78980064
296219,0.93876415
449873,0.95996344
88148,0.9800597
110619,0.20868517
259553,2.68E-07
52042,0.26891994
258216,0.94346356
471813,0.2709854
93295,0.9967218
102966,0.9982293
160222,0.98869973
17381,0.5762864
223353,0.23342475
82553,0.9989511
197116,0.001204258
178661,0.6866238
506629,0.7307992
66914,0.7593786
421114,0.93680197
359494,0.0502155
319423,0.022699343
188583,0.25868326
87773,0.9992384
83574,0.30795315
173445,0.6961468
338246,0.00040749
526253,0.008452802
558913,0.99734515
527760,0.9898352
41441,0.93432343
531353,0.9991999
84577,0.99118537
462630,0.002734953
40953,0.9750059
474037,0.24788181
412387,0.98899335
427006,0.0722653
412532,0.26364523
388008,3.15E-06
492509,0.07408022
529649,0.9997179
13321,0.009031667
259668,4.84E-05
35666,0.99602723
502394,0.93799025
418982,0.99995303
155587,0.85982156
39261,0.99990845
317107,0.36655062
438798,0.9595766
543831,0.60720104
408132,0.3881988
530366,0.054965273
172909,0.73879325
298773,0.98704904
340411,0.98523706
124255,0.33566016
261295,6.18E-05
547012,0.006333263
168221,0.23234086
492199,0.5137111
443345,3.95E-05
133356,0.96012455
516558,0.007433954
166019,0.92732245
111677,0.042561464
537071,0.013633129
439303,0.058066595
167582,0.6362896
243946,0.92686784
86361,0.9919046
397282,0.9941713
325572,0.03174409
244571,1.60E-06
185952,0.6889557
496286,0.4305823
149735,0.05138587
140400,0.9335614
129165,0.6375952
344073,0.15647966
256297,0.08508078
330734,0.29752454
92452,0.99857664
149274,0.99766564
289967,0.8798963
185274,0.5968418
440184,0.21478547
426881,0.10035443
249489,3.85E-07
454265,0.6953046
499521,0.49570796
99815,0.077916965
395449,0.13734142
358151,0.9953689
301381,0.021893945
286118,0.026108218
145509,0.89208204
216746,0.5404752
6696,0.12423923
86824,0.9962231
59534,0.9820264
328494,0.8861992
131962,0.9961696
186365,0.921507
346437,0.88355315
572211,0.31704834
325054,0.9999311
444090,0.7710785
414880,0.010723466
372940,0.9460156
500114,0.055253748
261830,0.000222361
539450,0.004030338
193366,0.041172773
176365,0.34260842
427999,0.22976616
314398,0.32224366
159754,0.11925765
453586,0.34356737
123264,0.9866644
355436,0.3965056
339945,0.17191254
131571,0.42885184
300113,6.13E-06
403187,0.009337554
580647,0.00350276
341898,0.5535838
305333,2.57E-05
219764,0.96784234
495129,0.18654329
300674,0.98077595
44312,0.19653195
122953,0.99987185
80344,0.47134373
225714,0.9771224
197888,0.30786985
72044,0.9825394
265231,0.97906667
156478,0.7397369
67302,0.99919146
134646,0.99963427
548231,0.8339465
477159,0.97649
120585,0.9983569
85950,0.5873688
307133,0.900259
32390,0.99683136
211998,0.9871296
152364,0.8920222
326599,0.12746784
103345,0.9225746
292874,0.8985287
31578,0.79375255
203726,0.84770304
296728,0.42819837
564968,0.6777227
266437,0.003024206
354641,0.00700238
514992,0.6803235
308656,0.037477188
211896,0.29629415
567268,0.054206625
361449,0.97073823
344008,0.04643535
298452,0.82799304
541798,0.19828591
124141,0.99127066
531968,0.036262028
389373,0.7771085
95906,0.99162525
277722,0.007946196
150277,0.9956382
361826,0.14628094
281261,9.74E-08
165133,0.78130996
209783,0.000321585
561090,0.5257713
209866,0.9913803
206854,0.04948879
185931,0.09182289
96193,0.9960394
567457,0.99838746
187469,0.18009235
435499,0.021454753
424045,0.7191546
307288,7.99E-05
533375,0.99899083
14020,0.40822846
264568,1.78E-05
293359,0.65281594
73295,0.99202806
205819,0.003174264
76024,0.029818112
234220,0.98310214
254171,0.6669244
458575,0.001993802
526319,0.9999813
240274,0.7101568
452410,0.01582503
114430,0.35279697
413730,0.31666112
242122,0.49994314
148519,0.7193111
203831,0.37598112
221335,0.80878407
365824,0.76613986
369182,0.00033434
303290,0.8708011
361005,0.00037701
375765,0.6534176
11313,0.020032352
312833,0.9625278
163863,0.6709935
547767,0.999845
309465,0.57265395
89477,0.8195141
535398,0.61662114
562096,0.8257159
492097,0.006446939
157899,0.9835148
255813,0.96815544
107132,0.9466677
125401,0.9963924
201711,0.04993244
353975,0.14039262
282311,0.46090978
191686,0.18755263
523711,0.001600819
238365,1.64E-06
475758,0.96539646
521707,0.98194826
552909,0.98768413
541565,0.89548683
433360,0.00335049
478225,0.5233117
84149,0.604205
416664,0.002907316
449420,0.11194108
48117,0.9884597
425236,0.98044354
490005,0.000129899
240057,0.99623114
440458,0.038106963
137199,0.8446685
51052,0.9165125
96605,0.99868196
197599,0.2964794
21874,0.8886083
488795,0.944232
142339,0.97471356
4447,1.12E-05
198117,0.011533129
397943,0.123174846
24522,0.43203476
223060,2.09E-05
71579,0.002884021
392737,0.9179599
556782,0.80314654
59920,0.028475014
303788,0.001734035
78556,0.9812075
322288,0.99990094
498335,0.95225614
363831,0.92901
55301,0.038875133
307287,8.45E-05
564936,0.37663966
137762,0.9714136
87662,0.6749624
153351,0.88079613
254582,0.6994523
495896,0.45963746
79864,0.9966665
455017,0.025779678
326961,0.0633863
234109,0.11269305
176524,0.7436365
536259,0.99493533
183994,0.657247
564123,0.34671196
97194,0.039063264
165022,0.94989866
336847,2.26E-05
83194,0.97972643
161297,0.81802475
39819,0.9998857
124420,0.9988391
507613,0.7440002
70655,0.06333222
221085,0.03546442
292906,0.8983499
190329,0.1615093
328261,0.26600474
323177,0.60536087
378864,0.002762104
513249,0.36060658
525026,0.01588233
461773,0.06949714
52782,0.6358294
326119,0.9530655
167914,0.917745
430416,0.32812038
570811,0.9940951
442972,0.003592824
299889,0.704855
333059,0.964813
59969,0.7108482
183539,0.6500801
418847,0.9411699
424770,0.04902062
225012,0.7904464
400071,0.71903324
451747,0.9591695
541869,0.99167573
255750,0.9999021
508948,0.9825906
151016,0.9897551
47124,0.131914
184551,0.137507
344670,0.43002197
214826,0.001338062
961,0.25456944
139358,0.962544
350746,0.36567926
43155,0.23181093
152986,0.50321513
484853,0.9345999
563204,0.31559533
315793,0.47649398
30226,0.8288149
406536,0.018837377
482535,0.9071485
466374,0.9264925
153544,0.8945384
566379,0.74256957
112413,0.8400686
351745,0.6518492
302707,0.9114503
403609,0.20102102
551271,4.83E-05
367409,0.8931491
246075,0.000164058
576778,0.005473624
7042,0.018169148
462407,0.86939555
427152,0.0678111
299090,0.69683707
259893,0.84446806
369137,0.9382969
18686,0.9639741
526279,0.20271441
211618,0.8960685
146441,0.5226199
397705,0.8066464
523367,0.000485295
463611,7.52E-05
277099,0.009555775
169507,0.000921172
299177,0.226605
445944,0.050416123
473131,0.5320379
417695,0.41859272
376190,0.013766732
102853,0.06629939
55588,0.00056443
280577,0.18340534
69741,0.010271336
26447,0.23397702
78345,0.9499678
441390,0.022281064
311641,0.30139336
89340,0.8823528
429079,0.005741921
559477,0.6423876
100519,0.999342
36496,0.9993006
408086,0.8142374
437799,0.5828711
230258,0.9469528
117160,0.3043092
218256,0.9950441
551992,0.001146952
414029,0.9891037
9564,0.9454082
470884,0.02085771
279404,0.3574357
192320,0.9162183
166591,0.99150956
233099,0.2920562
115435,0.2243682
158621,0.63086796
18010,0.79559374
115152,0.89372545
462200,0.037827395
332388,0.8652298
240449,0.7499324
464798,0.09278893
474738,0.64100677
376726,0.000630632
96230,0.9125318
346473,0.08583147
385253,0.99271774
528835,1.25E-05
23947,0.9993987
354997,2.81E-07
414982,0.9295986
260434,0.885578
524028,0.92138064
418618,0.12815478
362530,0.81960547
500679,0.18297802
509801,0.9338516
147520,0.9983359
137872,0.01868124
377848,0.015054793
157949,0.815473
401297,0.15418793
549570,0.99973494
415689,0.48228794
405755,0.6374523
230310,0.9999758
102877,0.5991367
123490,0.95488876
442310,0.6823734
210411,0.023892155
361587,0.000879426
131671,0.9898706
396560,0.2586787
117373,0.89640564
380421,0.54472554
181830,0.013084885
128979,0.97211885
141991,0.9721014
24942,0.9997931
255458,2.66E-06
260497,0.6535705
511906,0.677575
458354,0.71606016
245353,0.87935686
504285,0.20044887
146034,0.32854697
400556,0.000290332
66462,0.06639048
373595,0.000495289
12457,0.037244268
398317,0.44954488
287630,5.21E-05
385248,0.9968485
341911,0.51254994
136614,0.7779182
551319,0.3069265
406663,0.00302752
23726,0.39926574
231890,0.25993147
319004,0.34058255
57535,0.27986288
313940,0.26436085
344437,0.7573919
454209,0.017395476
517885,0.97745585
539753,1.06E-05
521456,0.01892247
220119,0.9636918
365261,0.64382505
375042,0.99831414
222317,0.99479103
506158,0.18689063
450364,0.44667518
4646,5.48E-08
318039,0.6357441
536906,0.00812182
70630,0.9723327
517056,0.2118446
368716,0.6872091
89629,0.97590536
42196,0.78081965
186504,0.5956284
118167,0.9840688
362621,0.94659764
432797,0.65099025
60411,0.9846837
201675,0.20845911
315358,0.99007154
546154,0.001973683
384022,0.779742
108542,0.9999254
84089,0.38086995
96173,0.98980707
476789,0.7088769
233978,0.025429044
48255,0.99996364
19604,0.87460995
340817,0.023286263
49939,0.541171
204628,0.014848136
134438,0.97001845
409072,0.4610401
189475,0.9973023
227020,0.9998964
530181,1.27E-05
56387,0.95112884
18974,0.7912856
412940,0.84812194
335473,7.63E-06
290750,0.000198599
143625,0.029855091
471349,0.29844776
123298,0.5098204
55673,0.99900013
74140,0.57579094
241377,0.60103476
8593,0.33280292
105511,0.9982753
22573,0.8626788
534201,0.000887913
237105,0.91256195
495498,0.07052405
202457,0.94196415
462928,0.08215922
21269,0.96110827
417089,0.67384917
233463,0.9480694
347318,0.73900586
134375,0.90805566
301159,0.5331997
182844,0.9550152
553169,0.00013555
375379,0.1091547
302306,0.72461003
145677,0.4743839
433358,0.003535057
398750,0.975769
473949,0.96054804
332671,0.001061791
526000,0.003010839
188692,0.9941493
242937,0.79270774
372762,0.02110544
567706,0.99893016
331280,0.80763566
380568,0.44469163
385714,0.13903965
381813,0.000859993
156026,0.37600723
50470,0.99999714
271409,0.9745199
197714,0.6160352
181739,0.05968349
554721,0.81422377
528837,5.24E-06
119191,0.8673232
312272,0.8107691
334883,0.9107907
402331,0.369814
298245,0.000564648
146508,0.9731695
46221,0.9980478
563164,0.990725
258982,2.65E-05
464297,0.09725067
218315,0.93387794
13871,0.79591453
29285,0.81951797
222378,0.98535144
306818,0.30969295
475406,0.837971
294907,0.010532232
380112,0.000772908
133491,0.9911822
357190,0.9507661
103067,0.9999734
27930,0.12896909
301124,0.7208071
8584,0.040659424
45385,0.99844366
160380,0.95102584
114131,0.79904455
479863,0.4966832
272953,0.026264763
393772,6.61E-10
538802,0.9598411
343804,0.69854134
572710,0.40262577
464339,0.11800541
549215,0.99395615
198333,0.2968802
147969,0.78026676
543300,0.04979057
18119,0.93125516
334439,0.79629695
205466,0.9942427
390588,0.01787041
321318,0.039044894
196402,0.89538866
6146,0.9837372
524755,0.9289706
65016,0.7544213
171308,0.9990584
449184,0.83852917
497198,0.8055477
552099,0.99687874
350482,0.06508494
231225,0.8978361
79214,0.25658086
156782,0.21302877
315760,0.8926799
275455,0.003414946
349967,0.03618598
468844,0.87304544
332509,0.3621812
7333,0.056690942
556153,0.40642154
49255,0.87847364
25577,0.98031086
257194,0.6344176
71833,0.99318695
54094,0.79511297
198964,0.4173195
345226,0.92953426
522638,0.8086548
221672,0.9686882
471576,0.024207182
110045,0.9358582
475946,0.97929335
122910,0.9386302
528477,1.79E-05
262154,0.001390845
251231,0.000143088
141954,0.99337244
359620,0.98730195
578268,0.022447215
401407,0.9301821
493030,0.38413993
207390,0.009187073
370255,0.000261165
882,0.9997031
560368,4.69E-06
355079,0.87071854
320270,0.8579411
444707,3.14E-08
364623,0.8603121
442263,0.3786966
364337,0.47576088
197857,0.7356807
123073,0.9987412
75228,0.4630672
451164,0.5507019
200584,0.018278109
497864,0.38720432
249735,0.29847243
515656,0.94776344
458860,0.98758185
211366,0.31568345
542459,1.18E-05
579221,0.000549826
15220,0.7298605
462062,0.44971314
318264,0.5292425
225737,0.8206179
537062,0.15182343
200842,0.21061328
235974,0.000312834
196949,0.33504185
181266,0.87371904
434744,0.19170144
498805,0.9176353
545500,0.008069461
82336,0.41568038
284794,0.000345098
343807,0.60931456
105426,0.9814145
390181,0.9897265
188705,0.82867366
37830,0.8540871
336691,0.10490558
48577,0.9994511
511833,0.27970356
443826,0.08658569
143922,0.839154
387939,0.6492676
84773,0.5973613
30982,0.90196466
50949,0.9583112
326833,0.75233316
366591,0.773057
505336,0.02561401
250140,0.006710404
32480,0.83447707
336693,0.08405042
346953,0.83126456
482394,0.9291889
120099,0.99164385
376020,0.92114556
464431,0.9402942
445250,0.9934187
163976,0.6020266
135304,0.913532
135740,0.8772813
57611,0.9536297
247962,0.97716093
190728,0.92379266
298012,0.5048905
142161,0.28194118
178527,0.007398107
471460,0.97450995
346703,0.84167385
294454,0.000434863
442657,0.000123165
568636,0.57664317
289927,0.001768087
328112,0.09453783
516677,4.52E-05
404954,0.4650102
254087,0.9437648
23755,0.9722722
40571,0.94272196
303198,0.924946
486152,0.53486794
154513,0.047619868
245543,0.000956097
182942,0.002468713
553551,0.9370636
335888,0.8810015
574480,0.007963031
401971,0.021732904
83260,0.2817913
317842,0.8683985
480619,0.99714905
355440,0.1458781
279363,0.9035908
465242,0.31736878
187578,0.27209935
536945,0.16819896
309632,0.98285115
515409,0.969356
71665,0.92328954
400954,0.001709189
196662,0.043111056
83083,0.97370005
461668,0.1663829
36473,0.99993217
363801,0.7531256
348328,0.1512725
164864,0.7082325
178177,0.29855722
103352,0.99953604
55717,0.5893532
278756,0.977215
384266,0.99545395
89695,0.83187604
156547,0.21972522
108140,0.9940958
366205,0.11469639
130357,0.07445717
435637,0.046354003
518905,0.5358981
574220,0.000314148
337635,0.002255639
255970,0.8771337
537610,0.008839711
20060,0.9511782
327346,0.58156335
223123,0.19135503
45138,0.2668461
294939,0.8824797
161903,0.98390085
132810,0.9976186
412511,0.026882801
444221,0.105078496
70011,0.9839961
398929,0.8190218
407868,0.099082835
576808,0.5941667
570640,0.40791664
105772,0.9868967
421153,0.84172165
286201,0.94817376
310172,0.8920907
97007,0.9829159
531374,0.9994593
480322,0.39550683
99812,0.9898583
345668,0.72874177
405059,0.046109535
371561,0.91745824
306338,0.26706004
461487,0.7507876
79498,0.40241104
55887,0.9998969
409238,0.07545808
10374,0.5541081
436550,0.002501497
101960,0.20592855
406618,0.040791202
100196,0.9965611
406796,0.09458307
325409,0.98004216
394757,0.028853478
65545,0.4593432
155949,0.99950314
215350,0.5480051
159300,0.6546383
170061,0.98442763
140775,0.77829766
345040,0.9780155
100690,0.818242
306088,0.89223474
75914,0.99465346
264264,0.34597367
410297,0.99051404
388083,0.08947072
453594,0.007943189
355004,0.38033867
475743,0.801513
467645,4.62E-05
356424,0.9547256
322402,0.02742651
213010,0.00734232
256582,0.82208973
493961,0.90247357
326326,8.15E-05
526942,0.056107823
551607,0.024383482
577044,0.003151717
123743,0.000640144
373155,0.958867
525404,0.98108035
194657,0.98783875
429829,0.48095447
76285,0.32531282
450087,0.13384835
294552,0.08332816
289167,6.31E-07
378647,0.45185235
190285,0.70734346
332086,0.2240098
404864,0.93408287
58151,0.90187246
472339,0.08233496
309233,0.016279377
516727,0.0983056
409942,0.045364928
30705,0.99581075
471279,0.00091067
74528,0.29493022
136972,0.8033283
12462,9.29E-07
509816,0.99844724
170937,0.9867619
47644,0.806216
294892,8.71E-05
434371,0.10128612
261666,1.89E-05
95753,0.9950492
156717,0.746883
176239,0.21936534
384569,0.88238007
252227,0.96932083
483820,0.5136149
73571,0.9793449
245913,0.69824535
545276,0.05988807
15761,0.9972236
20801,0.97890806
205754,0.9936639
520248,0.001313397
470283,0.6780272
136927,0.7636963
405485,0.68558264
114626,0.9792198
470856,0.003532637
133640,0.02319349
313941,0.26268998
26493,0.93681395
544720,0.001057282
572977,0.08542818
105053,0.99364084
6209,0.8700688
305245,1.59E-06
160162,0.93756396
100915,0.8577742
350579,0.011846053
171100,0.8672532
540874,0.9992374
69948,0.94108146
401673,0.9487565
440734,0.79494834
378794,0.006781882
479804,0.9828074
315645,0.75359607
395501,0.007170073
459025,0.46476918
67529,0.975828
20037,0.8347867
479318,0.054564014
38558,0.2659467
456259,0.000608201
43983,0.7334515
573757,0.097038284
319651,0.29860806
167760,0.33311096
18274,0.40120524
448135,0.2273505
423901,0.000130712
244722,0.8334514
539322,0.9353281
306561,0.9949551
199226,0.1005745
89273,0.99975985
49590,0.8675982
157683,0.9290567
134912,0.9819464
27775,0.9981255
423516,0.87082964
236074,0.9810952
528002,0.00025413
551433,0.12151718
186830,0.9697421
324840,0.020348717
33065,0.07718479
189877,0.60686445
190631,0.24366006
175602,0.73110527
242051,1.91E-05
422475,0.9828181
433823,0.997288
379100,0.047460396
300717,0.9543077
506762,0.9821306
516567,0.172791
254144,0.9391882
31509,0.05080197
423038,0.99355847
170999,0.55491775
393479,0.85424185
510644,4.68E-05
479850,0.003158768
454952,0.002134349
101548,0.99278754
121126,0.5813625
37790,0.060660765
424102,0.9999602
293142,4.51E-36
457872,0.96644473
443286,0.98560613
130161,0.9977864
53634,0.041362867
68590,0.9934174
530201,5.38E-07
467014,0.2753877
368438,0.21853893
260563,0.039394673
472282,0.86672616
69403,0.079192065
15133,0.7047138
521952,0.007597072
248801,0.000881232
278798,0.7073186
383610,0.9892975
279900,0.9975898
199875,0.12701277
463467,0.6500653
144139,0.94542044
173473,0.6207057
574214,0.00170085
571333,0.2905801
219426,0.9877395
235127,0.72768784
576508,0.006455427
89318,0.96985865
506769,0.9458558
368776,0.295545
341975,0.8493159
285779,0.16361862
23180,0.26069722
380495,0.10710427
458466,0.7982106
336790,0.9165768
223651,0.9999831
268551,0.94222313
337645,6.11E-05
365310,5.33E-07
90468,0.9793394
173118,0.80373216
1639,0.94890296
46970,0.8771601
111856,0.9969907
16080,0.75557554
102022,0.14734776
425949,0.1340486
51304,0.97031254
512953,0.07737899
525842,0.9999852
541073,0.83148247
161587,0.96539956
175348,0.5629836
342223,0.001025031
314611,0.8054913
524512,4.55E-05
303004,0.44626835
62718,0.97895676
473173,0.9808812
45452,0.99915695
367287,0.003696676
435521,0.03530781
348206,0.1844768
509344,0.7916729
317449,3.10E-05
502752,0.92521733
42217,0.8912819
580863,0.007390072
221063,0.10702531
201717,0.6953584
551486,0.99888927
467630,0.002540836
321778,0.85873854
198155,0.6466711
87869,0.7571429
399839,0.8197389
65975,0.9918391
574094,0.00228221
489482,0.27537194
251118,0.274664
481552,0.003796924
479706,0.9922937
19570,0.75860596
386867,0.9995179
390339,0.05505324
265628,0.7969146
174863,0.96628344
345130,0.97176534
458376,0.5936952
255075,0.4465512
199219,0.5916713
156638,0.9938896
13964,0.000377412
22301,0.98803467
303759,0.124147534
281640,0.73454136
543345,0.9991436
145188,0.976355
23808,0.9968274
15675,0.9845583
273581,0.76531637
158551,0.36684752
570949,0.9921916
494396,0.2866296
143992,0.8919395
257231,0.019627322
299367,0.24677542
250148,0.49825954
405867,0.007729556
158114,0.9990452
370587,0.000496289
325960,0.49087897
480531,0.010728268
499032,0.99982136
561068,0.6339084
224506,0.5106172
490681,0.48992354
242207,0.55223405
289521,0.74404097
512495,0.99135333
478248,0.38004988
252588,8.50E-05
394677,0.977414
353677,0.043234777
420892,0.92544824
541860,0.9976286
128563,0.98798186
454991,0.001470622
73449,0.47108305
15183,0.7628292
294389,0.35647887
377205,0.7210792
175096,0.783671
193922,0.03893351
511049,0.9833695
396071,0.0666901
125926,0.97233915
383957,0.000146875
121879,0.9969795
474995,0.8630795
146276,0.8986047
375310,0.9813044
418732,0.005908002
29553,0.99999285
432400,0.24293196
139930,0.97934306
76190,0.97074854
286619,1.64E-11
341745,0.7009288
214882,0.030972969
236607,0.9685795
1303,0.8160002
344585,0.95793444
366979,5.87E-06
513199,0.9814745
32819,0.8134795
241094,0.007120181
60660,0.7958193
355557,4.84E-05
521817,0.36184096
473904,0.8378238
532281,0.005371068
556383,0.9713468
548885,3.55E-06
244971,0.006131888
476367,0.83707416
222536,0.99637955
281341,0.2185664
539460,0.00589622
45999,0.7570745
188640,0.22732273
534018,0.99430555
236357,0.971796
153995,0.9996635
242091,1.80E-06
380946,0.9407005
157338,0.96436256
157503,0.20072412
275343,0.86514896
364407,0.96744406
378906,0.8952116
438177,0.50806385
47112,0.02585139
494650,0.80799836
393064,0.21167445
220681,0.3397407
455228,0.22120084
499932,0.94451046
339999,0.8413985
196151,0.7740529
133643,0.30694243
116328,0.7703344
44048,0.9918812
216399,0.000190936
6578,0.000552518
182230,0.9713516
321581,0.74561876
348264,0.000564661
473042,0.8223608
389537,0.99474686
415768,0.23786654
9601,2.73E-09
468838,0.40479267
537859,0.021884952
229785,0.9260369
384190,0.77917874
45595,0.67737776
94802,0.57765204
541256,0.000170133
34636,0.4082871
352009,0.9992306
422534,0.6971571
460067,0.004093628
73235,0.99051344
101747,0.888861
21688,0.97879237
263009,0.7424328
1956,0.08620267
197012,0.21833552
378418,0.04493946
144109,0.9478738
164800,0.7379347
497621,0.4865897
84551,0.9970974
302900,0.003611788
51691,0.4128042
309623,0.98754835
242248,0.781257
242632,0.9839244
275727,0.057185333
495749,0.3256426
539048,0.9678284
182337,0.7653674
209725,0.006362229
299647,0.96728677
395128,0.051428884
443255,0.6423091
137847,0.9999949
234395,0.99072003
562849,0.002814614
452063,0.06352632
420050,0.074045986
85346,0.19887136
319160,0.5330908
445611,0.83971286
125265,0.99903274
130514,0.9981858
18025,0.96187425
96313,0.99480325
364059,0.9687394
81330,0.98863727
151460,0.5283097
102488,0.99982005
29799,0.34984848
473164,0.26993412
419079,0.3118036
160861,0.98627037
229921,0.13670601
226938,0.99461454
417412,0.5580879
510950,0.021974852
487715,0.9986085
212075,0.00338978
409632,0.98806936
196001,0.29497492
98144,0.99350893
431350,0.025580078
254403,0.003420945
555906,0.04121137
562162,0.08365363
237019,0.97717685
191556,0.036618914
156423,0.96233237
277767,4.27E-05
356714,0.004056476
562746,0.9563165
396009,0.999997
475898,0.83642197
88769,0.985219
397271,0.03296101
161444,0.5484592
304818,0.015396684
132121,0.99999857
510385,0.7413701
482819,0.6240071
307279,3.48E-06
507355,0.011862764
151589,0.95532656
471662,2.28E-08
545391,0.9033847
353273,0.859474
124449,0.9357191
519307,0.70531255
406168,0.8192313
474748,0.8850933
112516,0.6370836
20842,0.97521156
540287,0.003891929
130456,0.9846473
132025,0.9590504
354738,0.6974745
449172,0.05992882
239157,0.21219154
473555,0.95765096
197675,0.977011
532641,0.8987363
321142,0.3583841
10792,0.50310534
8774,0.9995585
461132,0.001128981
401552,0.001275416
414990,0.22741362
180786,0.001271736
355958,0.8087532
164444,0.9441711
85858,0.95334786
438829,0.675238
498419,0.15527797
66999,0.9987816
215820,0.000253505
112163,0.9602288
498269,0.009790775
435232,0.00120874
130066,0.9764174
62962,0.8735117
304165,0.99455845
6783,9.95E-05
576799,0.01478697
441196,0.05308477
158876,0.9732553
240759,0.1536156
443806,0.08286469
498619,0.53076017
544084,0.997976
360617,0.848666
530326,5.99E-05
124702,0.38579094
278571,0.000176151
229277,0.4671665
489117,0.5887196
542964,0.3665634
350142,0.41803616
179621,0.37132284
